reference_id_code,parent_name,ama_peer_bank,description_of_event,nfr_taxonomy,loss_amount___m_,basel_business_line__level1_,basel_business_line__level_2,business_unit,ubs_business_division,event_risk_category,sub_risk_category,activity,country_of_incident,event_region,month__year_of_settlement,multiple_firms_impacted_code,single_event_multiple_loss_code,date_of_entry,nfr_taxonomy_number,root_cause,learning_outcome,impact,summary,ai_nfr_cluster,ai_nfr_taxonomy,ai_risk_theme,ai_reasoning_taxonomy_steps,ai_reasoning_risk_theme
dd7238f4-aa4b-415c-8a58-ae19c03ed276,Evans-Nelson,"Mendez, Poole and Adams",Data Privacy incident occurred in Risk Assessment process.,Data Privacy,36.87,Corporate Finance,Asset Management,enhance cutting-edge portals,UBS UK Branch,Execution Errors,Execution Errors,Client Onboarding,Germany,EMEA,11/2024,N,Y,2025-01-18,NFR-2156,Process gap,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Process Failures event causing $81M loss.,AI Compliance,Process Failures,Automation Risk,"Model Selection, Preprocessing, Evaluation",Risk due to Outsourcing Risk in Risk Assessment.
5c3a2591-0a52-4069-8705-0553ef28af7a,"Lloyd, Rivera and Cruz","Gonzales, Torres and Khan",Cybersecurity incident occurred in Trade Booking process.,Fraud,9.66,Corporate Finance,Asset Management,expedite compelling e-markets,UBS AG,Internal Fraud,Compliance Breach,Trade Booking,Germany,AMERICAS,12/2024,Y,Y,2024-12-10,NFR-2264,System failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Fraud event causing $21M loss.,AI Ops,Fraud,Outsourcing Risk,"Evaluation, Preprocessing, Model Selection",Risk due to Human Error in Trade Booking.
a3fffbd5-df4d-4db7-afb2-fbf07c47f27a,Lewis Group,"Barber, Smith and Ortiz",Process Failures incident occurred in Transaction Settlement process.,Cybersecurity,56.87,Retail Banking,Asset Management,grow wireless methodologies,UBS UK Branch,Execution Errors,Internal Fraud,Client Onboarding,UK,APAC,11/2024,Y,N,2024-12-11,NFR-5537,Insider threat,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Cybersecurity event causing $52M loss.,AI Ops,Fraud,Outsourcing Risk,"Data Collection, Evaluation, Model Selection",Risk due to Model Risk in Transaction Settlement.
65e3b40e-e4d6-43bd-b001-1344639bca84,"Robertson, Hayes and Macias",Villegas-Carter,Fraud incident occurred in Client Onboarding process.,Third-Party Risk,36.63,Retail Banking,Wealth Management,syndicate world-class functionalities,UBS UK Branch,Internal Fraud,Compliance Breach,Client Onboarding,India,AMERICAS,12/2023,Y,N,2023-12-29,NFR-1696,System failure,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $34M loss.,AI Compliance,Fraud,Outsourcing Risk,"Data Collection, Preprocessing, Model Selection",Risk due to Automation Risk in Trade Booking.
40d30bdb-23f8-48b8-ae70-564f2b935611,Rice-Brown,"Flowers, Torres and Sanders",Third-Party Risk incident occurred in Client Onboarding process.,Cybersecurity,61.57,Retail Banking,Wealth Management,maximize next-generation bandwidth,UBS AG,Compliance Breach,External Fraud,Transaction Settlement,UK,APAC,04/2023,Y,N,2023-05-29,NFR-5616,Process gap,The incident highlighted gaps in Transaction Settlement.,Severe impact on operations and reputational risk.,Fraud event causing $69M loss.,AI Compliance,Cybersecurity,Outsourcing Risk,"Deployment, Model Selection, Preprocessing",Risk due to Third-Party AI Risk in Risk Assessment.
b1437f04-7c8c-404f-848c-64b5408f4f48,"Mcmahon, Fernandez and Conway",Rivera-Johnson,Third-Party Risk incident occurred in Risk Assessment process.,Third-Party Risk,78.67,Retail Banking,Asset Management,aggregate open-source e-tailers,UBS AG,Compliance Breach,Compliance Breach,Trade Booking,India,APAC,03/2023,Y,Y,2023-04-19,NFR-8312,Insider threat,The incident highlighted gaps in Trade Booking.,Minimal impact on operations and reputational risk.,Process Failures event causing $53M loss.,AI Compliance,Cybersecurity,Outsourcing Risk,"Deployment, Preprocessing, Evaluation",Risk due to Human Error in Trade Booking.
bbc7560a-2485-4b92-89b9-e0150eab76db,"Alexander, Alexander and Howell",Gutierrez-Trujillo,Fraud incident occurred in Risk Assessment process.,Third-Party Risk,6.33,Asset Management,Corporate Finance,whiteboard mission-critical portals,UBS Europe SE,Execution Errors,Compliance Breach,Risk Assessment,India,EMEA,06/2023,Y,Y,2023-07-02,NFR-9956,Insider threat,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Process Failures event causing $34M loss.,AI Governance,Cybersecurity,Model Risk,"Model Selection, Data Collection, Evaluation",Risk due to Human Error in Risk Assessment.
15f191f4-edee-4529-9678-0068d333a6ef,Johnson-Owen,"Melendez, White and Garza",Cybersecurity incident occurred in Client Onboarding process.,Third-Party Risk,59.81,Retail Banking,Retail Banking,seize dot-com eyeballs,UBS Europe SE,Compliance Breach,External Fraud,Risk Assessment,Singapore,AMERICAS,02/2023,Y,Y,2023-03-15,NFR-9723,System failure,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $75M loss.,AI Ops,Cybersecurity,Human Error,"Preprocessing, Evaluation, Deployment",Risk due to Automation Risk in Transaction Settlement.
e4cd97e9-082b-409a-83bb-488a63c8b6f9,"Aguirre, Chan and Aguirre","Holmes, Bell and Jones",Third-Party Risk incident occurred in Risk Assessment process.,Cybersecurity,9.85,Retail Banking,Corporate Finance,unleash dot-com eyeballs,UBS Switzerland,External Fraud,Execution Errors,Risk Assessment,India,APAC,05/2023,Y,Y,2023-06-17,NFR-6856,Process gap,The incident highlighted gaps in Transaction Settlement.,Severe impact on operations and reputational risk.,Third-Party Risk event causing $84M loss.,AI Ops,Third-Party Risk,Human Error,"Data Collection, Model Selection, Preprocessing",Risk due to Model Risk in Client Onboarding.
239d4591-db92-4266-a7d6-76c9d116fba3,Cooper Ltd,Vaughn and Sons,Fraud incident occurred in Transaction Settlement process.,Cybersecurity,2.42,Retail Banking,Wealth Management,facilitate revolutionary synergies,UBS Europe SE,External Fraud,Execution Errors,Risk Assessment,USA,APAC,08/2023,N,Y,2023-08-20,NFR-2597,Insider threat,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Third-Party Risk event causing $100M loss.,AI Compliance,Data Privacy,Automation Risk,"Model Selection, Preprocessing, Evaluation",Risk due to Automation Risk in Transaction Settlement.
1249ff4b-9317-436d-b978-baf9263abbf5,Santos-Cooper,Kim Ltd,Process Failures incident occurred in Risk Assessment process.,Fraud,30.55,Retail Banking,Retail Banking,enable intuitive e-business,UBS Switzerland,Compliance Breach,Internal Fraud,Client Onboarding,Singapore,AMERICAS,10/2022,N,N,2022-11-17,NFR-7167,Process gap,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $74M loss.,AI Compliance,Process Failures,Third-Party AI Risk,"Model Selection, Preprocessing, Evaluation",Risk due to Model Risk in Trade Booking.
db5694ab-8da8-49d5-b986-a280ef400f4b,Edwards LLC,Koch PLC,Process Failures incident occurred in Transaction Settlement process.,Process Failures,21.88,Corporate Finance,Corporate Finance,envisioneer interactive metrics,UBS UK Branch,Execution Errors,Internal Fraud,Client Onboarding,Germany,APAC,07/2024,N,N,2024-07-21,NFR-4842,Process gap,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Process Failures event causing $75M loss.,AI Ops,Third-Party Risk,Outsourcing Risk,"Model Selection, Evaluation, Deployment",Risk due to Third-Party AI Risk in Client Onboarding.
cd5d403d-e28e-402d-a715-224503d0cd71,Wolf-Rowe,"Whitehead, Elliott and Scott",Cybersecurity incident occurred in Trade Booking process.,Fraud,49.86,Corporate Finance,Asset Management,seize end-to-end ROI,UBS UK Branch,Execution Errors,Execution Errors,Client Onboarding,UK,AMERICAS,10/2024,Y,Y,2024-11-22,NFR-1037,Vendor failure,The incident highlighted gaps in Trade Booking.,Minimal impact on operations and reputational risk.,Process Failures event causing $96M loss.,AI Ops,Cybersecurity,Third-Party AI Risk,"Data Collection, Deployment, Preprocessing",Risk due to Human Error in Transaction Settlement.
965152b3-5a83-4da8-ae0c-d350fc51d52f,"Hall, Humphrey and Horn","Durham, Johnson and Miller",Data Privacy incident occurred in Transaction Settlement process.,Data Privacy,6.35,Retail Banking,Wealth Management,enable cross-media initiatives,UBS UK Branch,Internal Fraud,Internal Fraud,Risk Assessment,Singapore,APAC,03/2023,N,N,2023-04-02,NFR-2240,Vendor failure,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Data Privacy event causing $77M loss.,AI Governance,Fraud,Automation Risk,"Data Collection, Model Selection, Evaluation",Risk due to Human Error in Trade Booking.
5b9f73a9-0804-41ae-b2bf-aeb1dc757aea,"Larsen, Cook and Herman","Jordan, Thompson and Greene",Fraud incident occurred in Client Onboarding process.,Fraud,69.4,Asset Management,Retail Banking,deploy holistic infrastructures,UBS AG,External Fraud,Execution Errors,Client Onboarding,Singapore,APAC,01/2023,Y,Y,2023-03-10,NFR-7572,System failure,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Data Privacy event causing $13M loss.,AI Governance,Third-Party Risk,Outsourcing Risk,"Data Collection, Deployment, Evaluation",Risk due to Human Error in Risk Assessment.
d7bf1af8-9a05-4aa8-8c90-683a85229b1e,"Johnson, Mclaughlin and Clark",Wilson-Murray,Third-Party Risk incident occurred in Trade Booking process.,Data Privacy,80.22,Corporate Finance,Asset Management,incubate out-of-the-box bandwidth,UBS UK Branch,Compliance Breach,External Fraud,Transaction Settlement,Germany,APAC,09/2023,Y,Y,2023-09-22,NFR-1562,System failure,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Data Privacy event causing $59M loss.,AI Ops,Third-Party Risk,Third-Party AI Risk,"Data Collection, Model Selection, Evaluation",Risk due to Automation Risk in Transaction Settlement.
5b6fba95-685d-4ca0-9da0-3f54e8ff68bd,Wright Ltd,Thompson Group,Process Failures incident occurred in Risk Assessment process.,Data Privacy,26.08,Wealth Management,Asset Management,mesh virtual convergence,UBS AG,Internal Fraud,External Fraud,Transaction Settlement,India,AMERICAS,11/2023,Y,N,2023-12-09,NFR-3792,System failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Third-Party Risk event causing $99M loss.,AI Ops,Cybersecurity,Outsourcing Risk,"Preprocessing, Deployment, Evaluation",Risk due to Outsourcing Risk in Risk Assessment.
9ded05f8-af6a-4116-a7ec-1f457ff63d7e,Wilson-Alvarez,Gomez-Nichols,Cybersecurity incident occurred in Trade Booking process.,Data Privacy,54.75,Corporate Finance,Corporate Finance,seize interactive supply-chains,UBS UK Branch,Internal Fraud,Compliance Breach,Transaction Settlement,Switzerland,AMERICAS,11/2022,Y,Y,2022-12-06,NFR-8006,Insider threat,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $23M loss.,AI Compliance,Cybersecurity,Human Error,"Preprocessing, Evaluation, Data Collection",Risk due to Model Risk in Risk Assessment.
5ba903e1-b972-4605-9a33-4462339f9ab9,"Wolf, Hull and Carter","Harris, Landry and Nolan",Data Privacy incident occurred in Risk Assessment process.,Data Privacy,85.84,Retail Banking,Asset Management,transition integrated technologies,UBS AG,Internal Fraud,Compliance Breach,Trade Booking,India,EMEA,09/2023,Y,Y,2023-11-05,NFR-4646,Process gap,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Cybersecurity event causing $12M loss.,AI Governance,Process Failures,Outsourcing Risk,"Preprocessing, Model Selection, Evaluation",Risk due to Automation Risk in Risk Assessment.
620f2b67-b77d-4c95-b2cf-d2349112029b,"Lee, Thomas and Shepherd",Phillips-Wilkins,Third-Party Risk incident occurred in Transaction Settlement process.,Data Privacy,81.39,Corporate Finance,Wealth Management,strategize intuitive portals,UBS UK Branch,Internal Fraud,Execution Errors,Risk Assessment,Switzerland,EMEA,08/2022,N,N,2022-10-13,NFR-1141,Process gap,The incident highlighted gaps in Trade Booking.,Moderate impact on operations and reputational risk.,Data Privacy event causing $81M loss.,AI Compliance,Cybersecurity,Outsourcing Risk,"Model Selection, Preprocessing, Data Collection",Risk due to Third-Party AI Risk in Transaction Settlement.
17c866b8-8b9b-42d9-b3dd-66682f721afa,"Livingston, Pearson and Martinez",Brown LLC,Process Failures incident occurred in Trade Booking process.,Fraud,80.07,Wealth Management,Wealth Management,drive seamless schemas,UBS UK Branch,Internal Fraud,Compliance Breach,Transaction Settlement,India,AMERICAS,08/2023,Y,Y,2023-09-04,NFR-9534,Vendor failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Fraud event causing $26M loss.,AI Ops,Third-Party Risk,Third-Party AI Risk,"Data Collection, Model Selection, Evaluation",Risk due to Human Error in Transaction Settlement.
175096f5-73c6-4ec2-a57e-f88ce8514ab1,Mueller-Olson,"Lopez, Nixon and Owens",Fraud incident occurred in Transaction Settlement process.,Fraud,73.68,Retail Banking,Wealth Management,drive interactive web-readiness,UBS UK Branch,External Fraud,Execution Errors,Transaction Settlement,UK,APAC,05/2024,Y,N,2024-05-26,NFR-3095,System failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $61M loss.,AI Ops,Data Privacy,Outsourcing Risk,"Evaluation, Preprocessing, Model Selection",Risk due to Automation Risk in Trade Booking.
fa7335ad-e559-4599-a777-76b6b98cb15f,Johnson Inc,"Garza, Davis and Patel",Fraud incident occurred in Client Onboarding process.,Process Failures,60.45,Corporate Finance,Corporate Finance,disintermediate clicks-and-mortar web services,UBS Switzerland,Execution Errors,Internal Fraud,Transaction Settlement,Switzerland,APAC,03/2024,N,N,2024-04-06,NFR-5936,System failure,The incident highlighted gaps in Trade Booking.,Minimal impact on operations and reputational risk.,Data Privacy event causing $49M loss.,AI Governance,Fraud,Third-Party AI Risk,"Data Collection, Evaluation, Deployment",Risk due to Human Error in Client Onboarding.
410b78ec-8904-474f-9dfb-ed15add42d1a,Washington-Mccall,"Johnson, Gill and Mendoza",Third-Party Risk incident occurred in Trade Booking process.,Third-Party Risk,41.85,Asset Management,Wealth Management,enhance back-end functionalities,UBS Europe SE,Internal Fraud,Execution Errors,Client Onboarding,India,APAC,03/2024,N,N,2024-04-23,NFR-4491,System failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Process Failures event causing $93M loss.,AI Governance,Third-Party Risk,Automation Risk,"Data Collection, Preprocessing, Evaluation",Risk due to Third-Party AI Risk in Risk Assessment.
e7f78005-bc23-44e5-b632-7b68d0859ef0,Stark Ltd,Dennis-Garcia,Data Privacy incident occurred in Client Onboarding process.,Cybersecurity,46.47,Corporate Finance,Retail Banking,matrix cross-media niches,UBS Europe SE,Compliance Breach,Execution Errors,Client Onboarding,Germany,APAC,03/2025,N,Y,2025-04-03,NFR-3399,System failure,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Cybersecurity event causing $88M loss.,AI Ops,Data Privacy,Automation Risk,"Preprocessing, Evaluation, Data Collection",Risk due to Human Error in Trade Booking.
0171dbbe-93bc-4510-82c0-e05933c16b99,Burgess PLC,Humphrey PLC,Third-Party Risk incident occurred in Transaction Settlement process.,Data Privacy,0.4,Wealth Management,Retail Banking,envisioneer interactive niches,UBS Switzerland,Compliance Breach,Internal Fraud,Risk Assessment,USA,EMEA,02/2024,N,Y,2024-03-04,NFR-6055,Insider threat,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Data Privacy event causing $93M loss.,AI Ops,Third-Party Risk,Third-Party AI Risk,"Deployment, Preprocessing, Data Collection",Risk due to Human Error in Client Onboarding.
